#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
9.549550     0.359485     1.767556     171080119.025810
9.564565     0.355226     1.763552     170961006.767740
9.579580     0.351501     1.758453     170734276.905593
9.594595     0.348643     1.753146     170485819.051656
9.609610     0.345872     1.748024     170253745.881532
9.624625     0.342907     1.742233     169954849.039236
9.639640     0.340856     1.735418     169554116.042245
9.654655     0.340481     1.728750     169165797.153558
9.669670     0.341000     1.723458     168910172.289044
9.684685     0.341074     1.719414     168775555.438705
9.699700     0.340348     1.715634     168665601.934946
9.714715     0.339268     1.711743     168543581.274981
9.729730     0.337838     1.707849     168420050.530265
9.744745     0.335899     1.703491     168249486.210378
9.759760     0.334190     1.698166     167981990.117341
9.774775     0.333616     1.692607     167689742.783839
9.789790     0.333629     1.687982     167488388.397294
9.804805     0.332995     1.683968     167346330.567620
9.819820     0.331812     1.679394     167147441.726603
9.834835     0.331067     1.674106     166875882.174547
9.849850     0.331128     1.668704     166591373.745521
9.864865     0.331970     1.663502     166325204.942133
9.879880     0.333737     1.658913     166118849.027602
9.894895     0.336176     1.655698     166048804.723175
9.909910     0.338309     1.654402     166170599.401407
9.924925     0.338742     1.654614     166443690.214637
9.939940     0.336795     1.654780     166712258.972229
9.954955     0.333331     1.653350     166819801.174895
9.969970     0.329992     1.650176     166750698.354870
9.984985     0.327613     1.646326     166612149.012874
10.000000     0.325811     1.642814     166506816.252351
10.015015     0.323656     1.639671     166437731.532360
10.030030     0.320959     1.636093     166323579.963078
10.045045     0.318335     1.631823     166137825.215012
10.060060     0.316032     1.627196     165914315.178861
10.075075     0.313935     1.622351     165667277.504076
10.090090     0.311917     1.617122     165379383.497518
10.105105     0.310391     1.611045     165003090.864522
10.120120     0.310456     1.604555     164582591.920881
10.135135     0.312219     1.599252     164281998.149554
10.150150     0.314170     1.596160     164207269.226934
10.165165     0.314576     1.594504     164279577.635623
10.180180     0.313230     1.592498     164315221.455631
10.195195     0.311398     1.589200     164216818.460372
10.210210     0.310297     1.585187     164043421.149084
10.225225     0.309888     1.581637     163916683.182338
10.240240     0.309165     1.578883     163871609.392131
10.255255     0.307454     1.576232     163836293.527009
10.270270     0.304876     1.572762     163714928.992437
10.285285     0.302206     1.567803     163437330.859904
10.300300     0.300696     1.561394     163006897.046865
10.315315     0.301375     1.554611     162535303.421571
10.330330     0.304220     1.549162     162201406.336481
10.345345     0.307871     1.546337     162140928.233891
10.360360     0.310415     1.546076     162348824.313987
10.375375     0.310554     1.547008     162682137.595945
10.390390     0.308382     1.547431     162962078.820311
10.405405     0.304818     1.546423     163091263.881491
10.420420     0.300818     1.543626     163031292.239840
10.435435     0.297526     1.539154     162793191.779316
10.450450     0.295832     1.533991     162480549.916178
10.465465     0.295561     1.529479     162235376.677777
10.480480     0.295696     1.526248     162124917.781831
10.495495     0.295310     1.524093     162127936.900891
10.510511     0.293845     1.522386     162178039.765312
10.525526     0.291336     1.520291     162186263.411555
10.540541     0.288348     1.517411     162109961.283861
10.555556     0.285289     1.513817     161956305.061225
10.570571     0.282420     1.509644     161739654.524750
10.585586     0.279798     1.505272     161500299.818177
10.600601     0.276870     1.500751     161243658.394637
10.615616     0.273513     1.495170     160871572.928404
10.630631     0.270852     1.487984     160324789.563684
10.645646     0.270001     1.479966     159686208.989651
10.660661     0.270983     1.472388     159092611.737506
10.675676     0.272997     1.465904     158615082.074444
10.690691     0.275324     1.460362     158237649.002518
10.705706     0.277818     1.455256     157905848.982885
10.720721     0.280996     1.450388     157598373.451921
10.735736     0.285400     1.446444     157389909.211516
10.750751     0.290623     1.444652     157414824.444550
10.765766     0.295133     1.445544     157731976.260285
10.780781     0.297539     1.448277     158250619.918650
10.795796     0.297473     1.451629     158837808.049765
10.810811     0.294991     1.454695     159394630.988487
10.825826     0.290331     1.456508     159814993.139445
10.840841     0.284343     1.456214     160004278.453805
10.855856     0.278187     1.453704     159949752.143393
10.870871     0.272599     1.449348     159691052.234097
10.885886     0.268230     1.443505     159266880.764319
10.900901     0.265653     1.437122     158781410.345912
10.915916     0.264425     1.431338     158360143.929597
10.930931     0.263576     1.426406     158031611.044225
10.945946     0.262437     1.421917     157750581.985377
10.960961     0.260892     1.417072     157428786.490978
10.975976     0.259709     1.411347     157007582.820027
10.990991     0.259751     1.405280     156546502.039942
11.006006     0.260940     1.399877     156157663.754939
11.021021     0.262472     1.395512     155883064.785448
11.036036     0.263844     1.391806     155680872.442356
11.051051     0.265117     1.388438     155515423.228633
11.066066     0.266442     1.385405     155386631.078561
11.081081     0.267830     1.382882     155314066.623445
11.096096     0.269099     1.381046     155318024.884396
11.111111     0.269885     1.380014     155411952.777952
11.126126     0.269540     1.379547     155569363.578338
11.141141     0.267804     1.378694     155682935.094405
11.156156     0.265351     1.376688     155665979.229158
11.171171     0.263022     1.373496     155514042.901602
11.186186     0.261465     1.369502     155270205.417325
11.201201     0.260982     1.365466     155020439.212359
11.216216     0.261217     1.362181     154854764.579053
11.231231     0.261338     1.359929     154805763.013496
11.246246     0.260537     1.358286     154825388.818002
11.261261     0.258599     1.356285     154803758.043932
11.276276     0.256188     1.353153     154652234.407909
11.291291     0.254265     1.348940     154375941.446347
11.306306     0.253369     1.344320     154051818.879075
11.321321     0.253403     1.340052     153766742.559894
11.336336     0.253851     1.336557     153569098.679298
11.351351     0.254144     1.333783     153453332.258521
11.366366     0.254000     1.331421     153384188.257420
11.381381     0.253346     1.329201     153330722.183060
11.396396     0.252134     1.326897     153266888.973981
11.411411     0.250420     1.324125     153148228.786034
11.426426     0.248631     1.320644     152946577.905806
11.441441     0.247163     1.316624     152681367.767919
11.456456     0.246105     1.312368     152387587.415860
11.471471     0.245337     1.307969     152075847.611822
11.486486     0.244929     1.303371     151739500.019391
11.501502     0.244982     1.298678     151390856.792755
11.516517     0.245573     1.293904     151031160.707409
11.531532     0.247032     1.289237     150682604.351035
11.546547     0.249432     1.285358     150424869.021429
11.561562     0.252136     1.282867     150328624.975916
11.576577     0.254236     1.281623     150377924.026271
11.591592     0.255325     1.280947     150493494.117423
11.606607     0.255538     1.280294     150611678.219564
11.621622     0.255124     1.279421     150703598.661981
11.636637     0.254316     1.278252     150760454.975620
11.651652     0.253221     1.276813     150785045.974969
11.666667     0.251898     1.275041     150769819.772670
11.681682     0.250517     1.272888     150708915.832492
11.696697     0.249240     1.270473     150616387.541486
11.711712     0.248025     1.267952     150510465.116310
11.726727     0.246768     1.265250     150382279.776554
11.741742     0.245661     1.262244     150217081.919810
11.756757     0.244913     1.259215     150048201.827764
11.771772     0.244236     1.256472     149912561.826676
11.786787     0.243189     1.253774     149781521.218815
11.801802     0.241883     1.250489     149579320.343932
11.816817     0.241128     1.246422     149282545.405431
11.831832     0.241559     1.242347     148983615.756559
11.846847     0.242796     1.239254     148801303.549581
11.861862     0.243837     1.237384     148765034.775649
11.876877     0.243927     1.236100     148798821.617956
11.891892     0.243193     1.234509     148795121.486415
11.906907     0.242314     1.232393     148727656.004821
11.921922     0.241556     1.230101     148638289.152165
11.936937     0.240766     1.227784     148545112.863159
11.951952     0.239868     1.225266     148426954.609497
11.966967     0.239159     1.222396     148265284.096893
11.981982     0.238952     1.219507     148100542.955044
11.996997     0.239030     1.216997     147980829.829145
12.012012     0.239138     1.214775     147895506.712707
12.027027     0.239446     1.212898     147851642.756546
12.042042     0.239689     1.211907     147915204.946771
12.057057     0.238903     1.211704     148074938.535005
12.072072     0.236659     1.211216     148199558.221168
12.087087     0.233668     1.209502     148173885.316759
12.102102     0.230981     1.206663     148009709.226400
12.117117     0.228962     1.203401     147792717.786233
12.132132     0.227440     1.200216     147584213.757651
12.147147     0.226012     1.197348     147413827.441305
12.162162     0.224248     1.194563     147252780.488861
12.177177     0.222191     1.191426     147047408.132563
12.192192     0.220148     1.187810     146781780.111148
12.207207     0.218266     1.183829     146470043.502723
12.222222     0.216520     1.179471     146110362.411036
12.237237     0.215043     1.174573     145682333.304281
12.252252     0.214180     1.169062     145176679.165342
12.267267     0.214468     1.163126     144616631.920158
12.282282     0.216331     1.157494     144092518.457938
12.297297     0.219567     1.153239     143738293.979682
12.312312     0.223070     1.151163     143654727.451035
12.327327     0.225341     1.150923     143799988.015060
12.342342     0.225696     1.151205     144010365.409611
12.357357     0.224609     1.150781     144132441.782333
12.372372     0.223130     1.149360     144129462.063828
12.387387     0.221753     1.147501     144070922.114010
12.402402     0.220208     1.145491     143992861.742340
12.417417     0.218384     1.143049     143859914.415722
12.432432     0.216591     1.140029     143653294.909237
12.447447     0.215035     1.136609     143395305.223061
12.462462     0.213690     1.132881     143097331.962150
12.477477     0.212652     1.128769     142749760.285019
12.492492     0.212215     1.124396     142367871.362283
12.507508     0.212418     1.120189     142005671.134019
12.522523     0.212906     1.116322     141685278.655797
12.537538     0.213553     1.112537     141374280.025295
12.552553     0.214701     1.108797     141067680.922176
12.567568     0.216511     1.105634     140833594.740720
12.582583     0.218437     1.103521     140732393.584537
12.597598     0.219833     1.102196     140731041.711641
12.612613     0.220634     1.101207     140772375.372911
12.627628     0.220900     1.100424     140839764.337453
12.642643     0.220601     1.099733     140918647.248319
12.657658     0.219686     1.099042     140997356.449305
12.672673     0.218006     1.098137     141048465.884818
12.687688     0.215589     1.096551     141011606.536311
12.702703     0.212885     1.093894     140836362.430751
12.717718     0.210443     1.090198     140526401.464969
12.732733     0.208617     1.085643     140104486.202612
12.747748     0.207829     1.080465     139600786.782819
12.762763     0.208401     1.075354     139104047.443355
12.777778     0.209950     1.071104     138717279.400470
12.792793     0.211709     1.067875     138461611.796885
12.807808     0.213217     1.065322     138292753.532163
12.822823     0.214455     1.063029     138156851.859487
12.837838     0.215723     1.060929     138045331.455764
12.852853     0.216986     1.059374     138004273.719122
12.867868     0.217743     1.058372     138034747.532250
12.882883     0.217764     1.057417     138071120.921542
12.897898     0.217344     1.056082     138057535.543781
12.912913     0.216920     1.054416     138000204.597155
12.927928     0.216534     1.052742     137941385.234842
12.942943     0.215928     1.051034     137877471.422875
12.957958     0.215216     1.048989     137768806.655808
12.972973     0.214780     1.046709     137628681.156432
12.987988     0.214623     1.044598     137510122.108139
13.003003     0.214393     1.042773     137428601.878738
13.018018     0.213925     1.040960     137348050.346832
13.033033     0.213464     1.039006     137248327.604387
13.048048     0.213165     1.037221     137170420.113636
13.063063     0.212597     1.035858     137147812.820974
13.078078     0.211323     1.034434     137116701.839578
13.093093     0.209728     1.032355     136998214.992223
13.108108     0.208396     1.029819     136818332.855969
13.123123     0.207292     1.027216     136628854.182231
13.138138     0.206279     1.024608     136437888.883881
13.153153     0.205221     1.022095     136258829.477882
13.168168     0.203754     1.019482     136065586.720979
13.183183     0.202025     1.016125     135772229.824208
13.198198     0.200768     1.011931     135365815.652095
13.213213     0.200355     1.007336     134904462.470002
13.228228     0.200932     1.002681     134433695.048396
13.243243     0.202645     0.998555     134032367.587435
13.258258     0.204995     0.995736     133805627.085235
13.273273     0.206923     0.994276     133760669.225139
13.288288     0.207884     0.993401     133794114.978345
13.303303     0.208087     0.992550     133830601.527803
13.318318     0.207700     0.991612     133854969.863146
13.333333     0.206671     0.990406     133843016.062465
13.348348     0.205106     0.988464     133730990.796739
13.363363     0.203688     0.985433     133470815.984053
13.378378     0.203244     0.981750     133121469.495323
13.393393     0.203898     0.978352     132809499.166827
13.408408     0.205085     0.975864     132620359.634523
13.423423     0.206045     0.974353     132563208.076160
13.438438     0.206183     0.973346     132574415.425766
13.453453     0.205464     0.972070     132548535.352687
13.468468     0.204486     0.970072     132423642.850388
13.483483     0.203831     0.967593     132232536.084679
13.498498     0.203563     0.965062     132033546.557276
13.513514     0.203552     0.962662     131851613.737233
13.528529     0.203661     0.960516     131703863.814231
13.543544     0.203691     0.958583     131584725.393507
13.558559     0.203665     0.956743     131477822.117812
13.573574     0.203623     0.955144     131403449.114596
13.588589     0.203246     0.953897     131377042.213677
13.603604     0.202196     0.952651     131350348.396734
13.618619     0.200619     0.950879     131250771.600827
13.633634     0.198986     0.948404     131053466.573811
13.648649     0.197659     0.945409     130783529.664927
13.663664     0.196734     0.942147     130475608.791358
13.678679     0.196257     0.938770     130150765.836198
13.693694     0.196233     0.935561     129848327.964126
13.708709     0.196335     0.932714     129595107.378474
13.723724     0.196304     0.929984     129357333.457433
13.738739     0.196290     0.927169     129106890.196129
13.753754     0.196390     0.924342     128853919.013109
13.768769     0.196603     0.921485     128595822.332360
13.783784     0.197062     0.918636     128338117.217520
13.798799     0.197747     0.915992     128108101.735963
13.813814     0.198503     0.913530     127902780.566517
13.828829     0.199484     0.911194     127714371.710809
13.843844     0.200754     0.909338     127592657.957462
13.858859     0.201900     0.908226     127574805.173583
13.873874     0.202444     0.907665     127634194.142257
13.888889     0.202217     0.907227     127710548.397586
13.903904     0.201288     0.906532     127750693.225645
13.918919     0.199947     0.905265     127709891.909005
13.933934     0.198614     0.903477     127595185.262574
13.948949     0.197375     0.901423     127442292.502037
13.963964     0.196139     0.899146     127257188.498972
13.978979     0.194950     0.896543     127025230.960397
13.993994     0.193993     0.893657     126752294.352265
14.009009     0.193266     0.890638     126459756.346267
14.024024     0.192748     0.887429     126139085.756377
14.039039     0.192655     0.884038     125791646.909870
14.054054     0.193156     0.880752     125458099.483769
14.069069     0.194120     0.877974     125196046.110851
14.084084     0.195110     0.875857     125027463.580692
14.099099     0.195823     0.874191     124922726.959411
14.114114     0.196216     0.872776     124853289.025606
14.129129     0.196292     0.871572     124813714.194176
14.144144     0.195842     0.870590     124805576.208287
14.159159     0.194527     0.869436     124772443.884334
14.174174     0.192586     0.867366     124607323.980174
14.189189     0.190832     0.864187     124282228.668425
14.204204     0.189802     0.860302     123854397.645579
14.219219     0.189669     0.856189     123392499.136953
14.234234     0.190355     0.852284     122959530.998633
14.249249     0.191619     0.848835     122591010.856451
14.264264     0.193311     0.845952     122303452.869154
14.279279     0.195239     0.843879     122132083.426889
14.294294     0.196947     0.842722     122092934.305197
14.309309     0.197984     0.842288     122158225.955886
14.324324     0.198018     0.842153     122266808.984453
14.339339     0.197056     0.841718     122331843.206263
14.354354     0.195434     0.840596     122296616.518514
14.369369     0.193487     0.838646     122140504.825784
14.384384     0.191486     0.835720     121841589.273657
14.399399     0.189988     0.831674     121378269.329757
14.414414     0.189699     0.826926     120811263.981986
14.429429     0.190825     0.822293     120259453.300070
14.444444     0.193088     0.818509     119830660.445233
14.459459     0.195809     0.816076     119598659.509299
14.474474     0.198088     0.814886     119548303.915574
14.489489     0.199479     0.814268     119581551.700184
14.504505     0.200101     0.813681     119619133.506441
14.519520     0.200159     0.812883     119625520.060193
14.534535     0.199822     0.811697     119574566.948301
14.549550     0.199339     0.809976     119444172.411821
14.564565     0.199036     0.807672     119227379.955064
14.579580     0.199368     0.804912     118942423.100797
14.594595     0.200722     0.802299     118678375.873544
14.609610     0.202839     0.800723     118567190.442680
14.624625     0.204708     0.800648     118677942.952681
14.639640     0.205208     0.801499     118926005.302425
14.654655     0.204107     0.802005     119123175.637829
14.669670     0.202210     0.801242     119131713.776724
14.684685     0.200628     0.799230     118954225.023034
14.699700     0.199975     0.796746     118705780.494326
14.714715     0.200012     0.794618     118509714.092329
14.729730     0.200082     0.793013     118390974.803758
14.744745     0.199843     0.791613     118302366.803714
14.759760     0.199293     0.790057     118190173.836732
14.774775     0.198723     0.788119     118020222.220271
14.789790     0.198460     0.785938     117813123.171047
14.804805     0.198578     0.783777     117608482.601504
14.819820     0.199032     0.781861     117439989.750137
14.834835     0.199649     0.780412     117341171.139549
14.849850     0.200064     0.779497     117322167.563243
14.864865     0.199977     0.778815     117338081.093986
14.879880     0.199517     0.778033     117338645.393441
14.894895     0.198885     0.777210     117332710.352889
14.909910     0.197913     0.776467     117338704.277928
14.924925     0.196333     0.775526     117314532.520076
14.939940     0.194290     0.773849     117178641.636640
14.954955     0.192415     0.771186     116892753.896655
14.969970     0.191327     0.767894     116510653.581544
14.984985     0.191183     0.764605     116127980.490804
15.000000     0.191728     0.761874     115829114.775121

