#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
9.549550     0.341352     1.201336     116276229.566815
9.564565     0.340294     1.196539     115993978.798823
9.579580     0.340023     1.192183     115753185.059729
9.594595     0.340038     1.188898     115615137.460318
9.609610     0.339345     1.186564     115568783.441745
9.624625     0.337567     1.184352     115533579.044013
9.639640     0.334803     1.181608     115445666.055958
9.654655     0.331542     1.177461     115219698.200301
9.669670     0.329340     1.171799     114843982.827205
9.684685     0.329111     1.166184     114471132.821899
9.699700     0.330023     1.162149     114251980.778478
9.714715     0.330468     1.160010     114218152.664778
9.729730     0.329107     1.158772     114272687.173003
9.744745     0.325859     1.156684     114242813.051850
9.759760     0.322131     1.152678     114022502.573054
9.774775     0.319338     1.147350     113670109.210769
9.789790     0.317594     1.141689     113283013.792978
9.804805     0.316715     1.135967     112888076.112058
9.819820     0.316849     1.130567     112523554.582060
9.834835     0.317624     1.126232     112263421.470900
9.849850     0.318049     1.123053     112117477.222557
9.864865     0.317551     1.120369     112020096.080704
9.879880     0.316078     1.117532     111906428.555660
9.894895     0.313827     1.113894     111711657.419526
9.909910     0.311446     1.108931     111382692.654659
9.924925     0.309895     1.102646     110919210.614507
9.939940     0.309983     1.095674     110384609.491246
9.954955     0.312077     1.089089     109887015.851515
9.969970     0.315737     1.084226     109561296.584195
9.984985     0.319473     1.081805     109481247.328988
10.000000     0.321718     1.081111     109575593.725708
10.015015     0.322107     1.080615     109689734.011978
10.030030     0.321430     1.079366     109727230.151385
10.045045     0.320443     1.077382     109689471.402383
10.060060     0.319421     1.074800     109590220.311215
10.075075     0.318683     1.071692     109436375.823545
10.090090     0.318520     1.068372     109260005.043356
10.105105     0.318964     1.065296     109107500.473194
10.120120     0.319718     1.062818     109015496.181287
10.135135     0.320425     1.060942     108984476.985245
10.150150     0.321024     1.059636     109011637.512245
10.165165     0.321208     1.059272     109135323.284061
10.180180     0.319879     1.059619     109332342.166158
10.195195     0.316652     1.059118     109441869.320676
10.210210     0.312802     1.056617     109344176.609995
10.225225     0.309796     1.052434     109071461.675327
10.240240     0.308337     1.047597     108729597.150516
10.255255     0.308325     1.043253     108437501.913513
10.270270     0.308906     1.040145     108272729.714583
10.285285     0.308981     1.038086     108216456.968682
10.300300     0.308196     1.036106     108167740.439649
10.315315     0.307173     1.033665     108070162.687654
10.330330     0.306365     1.031047     107953332.037676
10.345345     0.305724     1.028523     107845625.975180
10.360360     0.305172     1.026141     107752030.897107
10.375375     0.304751     1.023984     107681402.302668
10.390390     0.304349     1.022337     107663706.928604
10.405405     0.303456     1.021262     107705904.291199
10.420420     0.301762     1.020215     107750769.201143
10.435435     0.299704     1.018799     107756324.000707
10.450450     0.297552     1.017466     107770112.324881
10.465465     0.294648     1.016389     107810787.438813
10.480480     0.290623     1.014815     107798249.019050
10.495495     0.285848     1.012059     107659489.308338
10.510511     0.280981     1.007702     107349343.504415
10.525526     0.277060     1.001818     106874996.044720
10.540541     0.274803     0.995407     106342571.996196
10.555556     0.273815     0.989619     105874844.920836
10.570571     0.273051     0.984751     105503891.977837
10.585586     0.271783     0.980116     105156474.547249
10.600601     0.270344     0.974779     104732197.520265
10.615616     0.269768     0.968695     104225923.984139
10.630631     0.270604     0.962785     103736614.370485
10.645646     0.272383     0.958070     103374388.088260
10.660661     0.273982     0.954711     103157191.966715
10.675676     0.274817     0.951934     103002024.773818
10.690691     0.275163     0.949128     102842860.283655
10.705706     0.275478     0.946284     102678715.001520
10.720721     0.275820     0.943868     102560162.661780
10.735736     0.275502     0.942034     102504214.283162
10.750751     0.274047     0.939935     102418921.916752
10.765766     0.272095     0.936729     102212087.550162
10.780781     0.270552     0.932510     101893636.750970
10.795796     0.269841     0.927799     101520136.737211
10.810811     0.270050     0.923123     101148920.670692
10.825826     0.271018     0.918984     100835334.751026
10.840841     0.272288     0.915753     100620159.481913
10.855856     0.273182     0.913367     100496950.153748
10.870871     0.273364     0.911215     100398791.800449
10.885886     0.273188     0.908782     100269027.430977
10.900901     0.273211     0.906249     100127481.529963
10.915916     0.273299     0.904303     100050092.738297
10.930931     0.272540     0.902963     100039298.875029
10.945946     0.270489     0.901281     99990127.417265
10.960961     0.267649     0.898342     99800765.184925
10.975976     0.264967     0.893827     99435247.647734
10.990991     0.263421     0.888049     98927551.947182
11.006006     0.263659     0.881982     98385984.794244
11.021021     0.265323     0.876888     97951145.405703
11.036036     0.267278     0.873084     97659074.174737
11.051051     0.268987     0.870067     97453975.564812
11.066066     0.270396     0.867560     97305227.280357
11.081081     0.271405     0.865362     97190462.047673
11.096096     0.272072     0.863191     97077913.724533
11.111111     0.272685     0.860943     96956200.797759
11.126126     0.273419     0.858884     96854981.911293
11.141141     0.274067     0.857225     96798411.594622
11.156156     0.274448     0.855956     96785306.359591
11.171171     0.274303     0.855137     96822879.492713
11.186186     0.273129     0.854442     96874239.296834
11.201201     0.270914     0.853021     96842887.141541
11.216216     0.268435     0.850295     96662825.974127
11.231231     0.266648     0.846520     96362538.306692
11.246246     0.265938     0.842604     96044925.879040
11.261261     0.265759     0.839318     95798149.002769
11.276276     0.265302     0.836488     95602471.814047
11.291291     0.264559     0.833481     95385606.533650
11.306306     0.263983     0.830257     95142951.267125
11.321321     0.263620     0.827223     94921171.582266
11.336336     0.263008     0.824506     94734955.322423
11.351351     0.261840     0.821652     94532013.975547
11.366366     0.260349     0.818201     94259565.152380
11.381381     0.258901     0.814009     93900488.209295
11.396396     0.257862     0.809038     93450122.429777
11.411411     0.257691     0.803451     92927082.471744
11.426426     0.258714     0.797680     92381056.429464
11.441441     0.261069     0.792325     91881377.428277
11.456456     0.264463     0.788154     91517625.808392
11.471471     0.268036     0.785513     91330529.475683
11.486486     0.271095     0.784061     91281036.084572
11.501502     0.273413     0.783346     91316959.386829
11.516517     0.274966     0.783078     91404904.555666
11.531532     0.275663     0.783098     91526456.969410
11.546547     0.275311     0.783051     91640164.567613
11.561562     0.274033     0.782299     91671123.882532
11.576577     0.272560     0.780419     91569623.739590
11.591592     0.271692     0.777843     91385801.953695
11.606607     0.271384     0.775347     91210454.804193
11.621622     0.271134     0.773071     91060385.144445
11.636637     0.270848     0.770767     90906269.320548
11.651652     0.270645     0.768456     90750656.651166
11.666667     0.270502     0.766238     90605329.969648
11.681682     0.270285     0.764244     90485905.446264
11.696697     0.269610     0.762356     90378334.824422
11.711712     0.268432     0.759983     90212710.104997
11.726727     0.267336     0.756790     89948814.793202
11.741742     0.266857     0.753098     89624646.956098
11.756757     0.267049     0.749338     89291193.262897
11.771772     0.267800     0.745805     88983765.432559
11.786787     0.268797     0.742611     88715669.463281
11.801802     0.269940     0.739469     88452804.957875
11.816817     0.271649     0.736277     88183078.376699
11.831832     0.274317     0.733637     87978517.423869
11.846847     0.277462     0.732405     87942314.467707
11.861862     0.280062     0.732567     88073149.494623
11.876877     0.281744     0.733476     88294091.498831
11.891892     0.282617     0.734879     88574846.390073
11.906907     0.282476     0.736774     88915297.459006
11.921922     0.280952     0.738780     89269866.694109
11.936937     0.278028     0.740244     89559434.276207
11.951952     0.274078     0.740637     89719690.166599
11.966967     0.269638     0.739738     89723360.738402
11.981982     0.265155     0.737602     89576527.344509
11.996997     0.260924     0.734293     89286378.020660
12.012012     0.257342     0.729895     88862703.356238
12.027027     0.254809     0.724743     88345829.870764
12.042042     0.253497     0.719367     87799883.178936
12.057057     0.253311     0.714245     87283483.088216
12.072072     0.254060     0.709861     86855735.084858
12.087087     0.255096     0.706634     86568436.900442
12.102102     0.255627     0.704270     86386072.356240
12.117117     0.255444     0.702124     86229684.649280
12.132132     0.254693     0.699765     86046445.754150
12.147147     0.253601     0.696850     85793999.244852
12.162162     0.252668     0.693130     85441516.671538
12.177177     0.252567     0.688817     85014701.604819
12.192192     0.253655     0.684623     84601315.169197
12.207207     0.255682     0.681340     84299248.462636
12.222222     0.257943     0.679390     84161331.558765
12.237237     0.259665     0.678660     84174250.174749
12.252252     0.260348     0.678649     84276177.052853
12.267267     0.259864     0.678736     84390290.994134
12.282282     0.258444     0.678395     84451062.048751
12.297297     0.256472     0.677439     84435166.431439
12.312312     0.254109     0.675831     84337567.730373
12.327327     0.251587     0.673300     84124278.618496
12.342342     0.249569     0.669831     83792697.965998
12.357357     0.248508     0.666073     83424042.233494
12.372372     0.248150     0.662707     83103229.859390
12.387387     0.247959     0.659942     82857004.905797
12.402402     0.247498     0.657652     82669564.567418
12.417417     0.246435     0.655525     82501872.800552
12.432432     0.244666     0.652939     82275777.436306
12.447447     0.242739     0.649269     81912142.667780
12.462462     0.241607     0.644590     81419937.226699
12.477477     0.241825     0.639722     80902425.852404
12.492492     0.243125     0.635566     80473628.204099
12.507508     0.244826     0.632395     80168309.332309
12.522523     0.246611     0.630118     79975581.728062
12.537538     0.248152     0.628923     79919624.927529
12.552553     0.248668     0.628600     79974179.008510
12.567568     0.247919     0.628220     80021509.057050
12.582583     0.246454     0.627296     79999188.787734
12.597598     0.244536     0.625887     79914838.325981
12.612613     0.242269     0.623830     79747096.821709
12.627628     0.239982     0.621075     79489474.460436
12.642643     0.237843     0.617723     79154397.543977
12.657658     0.236037     0.613796     78744573.180221
12.672673     0.234821     0.609454     78280386.170411
12.687688     0.234349     0.605063     77808397.582947
12.702703     0.234446     0.601074     77386970.753903
12.717718     0.234592     0.597645     77036418.702875
12.732733     0.234341     0.594377     76705578.574934
12.747748     0.233897     0.590614     76309839.224413
12.762763     0.234074     0.586301     75841873.424320
12.777778     0.235259     0.582256     75407157.145353
12.792793     0.236950     0.579143     75092168.662500
12.807808     0.238481     0.577020     74904660.687339
12.822823     0.239347     0.575586     74806120.891887
12.837838     0.239345     0.574319     74728926.738537
12.852853     0.238608     0.572749     74611773.546652
12.867868     0.237471     0.570550     74412123.477485
12.882883     0.236465     0.567681     74124308.272007
12.897898     0.235956     0.564582     73805631.232887
12.912913     0.235711     0.561733     73518713.829846
12.927928     0.235315     0.559064     73254419.217481
12.942943     0.234751     0.556279     72974145.082172
12.957958     0.234234     0.553319     72670120.510962
12.972973     0.233844     0.550389     72368985.865522
12.987988     0.233321     0.547603     72085984.481277
13.003003     0.232471     0.544622     71776487.150591
13.018018     0.231632     0.541142     71400197.632910
13.033033     0.231187     0.537357     70982662.245439
13.048048     0.231168     0.533604     70568116.016123
13.063063     0.231433     0.530098     70185130.122230
13.078078     0.231715     0.526953     69848800.087927
13.093093     0.231727     0.523958     69531574.581293
13.108108     0.231594     0.520830     69195832.357383
13.123123     0.231434     0.517683     68856507.555131
13.138138     0.231025     0.514413     68499751.737615
13.153153     0.230594     0.510590     68068425.330038
13.168168     0.230764     0.506375     67583524.785117
13.183183     0.231614     0.502438     67134591.184736
13.198198     0.232616     0.499129     66768399.419077
13.213213     0.233264     0.496186     66450170.834485
13.228228     0.233547     0.493114     66113897.240323
13.243243     0.233808     0.489684     65728517.051428
13.258258     0.234433     0.485995     65307262.192976
13.273273     0.235624     0.482494     64910340.122519
13.288288     0.237008     0.479652     64600971.165889
13.303303     0.238026     0.477281     64354295.087724
13.318318     0.238738     0.474975     64115561.289715
13.333333     0.239296     0.472891     63906180.651743
13.348348     0.239258     0.471095     63735201.530862
13.363363     0.238357     0.468941     63515186.671648
13.378378     0.237135     0.465871     63170277.660259
13.393393     0.236228     0.462088     62727678.369814
13.408408     0.235656     0.458029     62246385.544941
13.423423     0.235204     0.453608     61714497.775001
13.438438     0.235227     0.448579     61098551.661562
13.453453     0.236195     0.443361     60455325.390352
13.468468     0.237955     0.438531     59863521.360393
13.483483     0.240113     0.434263     59346970.080202
13.498498     0.242438     0.430438     58889752.741319
13.513514     0.245000     0.427047     58490826.170659
13.528529     0.247621     0.424368     58188489.741380
13.543544     0.249812     0.422299     57968966.852099
13.558559     0.251468     0.420347     57764997.952082
13.573574     0.252963     0.418322     57550368.053680
13.588589     0.254448     0.416583     57374548.518894
13.603604     0.255463     0.415354     57268536.963880
13.618619     0.255515     0.414228     57176367.293284
13.633634     0.254612     0.412519     57003149.572828
13.648649     0.253238     0.409698     56675714.136713
13.663664     0.252135     0.405719     56186965.851163
13.678679     0.251755     0.401070     55604199.169813
13.693694     0.251967     0.396153     54982825.318177
13.708709     0.252676     0.390823     54302533.682330
13.723724     0.254404     0.385059     53560332.495167
13.738739     0.257516     0.379649     52865533.110590
13.753754     0.261410     0.375370     52326796.100620
13.768769     0.265281     0.372030     51917892.823546
13.783784     0.269150     0.369185     51577004.870989
13.798799     0.273143     0.367035     51332485.399611
13.813814     0.276885     0.365701     51201633.216932
13.828829     0.280152     0.364961     51153533.353567
13.843844     0.282845     0.364738     51177784.002292
13.858859     0.284649     0.364865     51251144.104583
13.873874     0.285431     0.364779     51294532.698523
13.888889     0.285579     0.364041     51246094.747133
13.903904     0.285459     0.362638     51103907.327550
13.918919     0.285242     0.360529     50861561.311555
13.933934     0.285294     0.357633     50507326.132683
13.948949     0.286067     0.354208     50077622.387517
13.963964     0.287737     0.350783     49646805.880272
13.978979     0.290120     0.347905     49292402.589607
13.993994     0.292647     0.345890     49059573.882145
14.009009     0.294697     0.344455     48908418.642572
14.024024     0.296206     0.343014     48755960.855949
14.039039     0.297508     0.341300     48564245.513762
14.054054     0.298869     0.339381     48342903.178503
14.069069     0.300368     0.337399     48111981.690208
14.084084     0.301999     0.335429     47882022.187715
14.099099     0.303791     0.333524     47660911.215838
14.114114     0.305712     0.331786     47462932.016028
14.129129     0.307730     0.330232     47291014.396285
14.144144     0.309850     0.328990     47163205.649698
14.159159     0.311859     0.328205     47100529.340260
14.174174     0.313459     0.327756     47086065.072705
14.189189     0.314554     0.327319     47073115.249466
14.204204     0.315354     0.326617     47021815.333407
14.219219     0.316205     0.325696     46938794.772074
14.234234     0.317215     0.324877     46870117.334724
14.249249     0.318182     0.324452     46858192.843351
14.264264     0.318637     0.324482     46912017.593705
14.279279     0.318154     0.324513     46965889.282906
14.294294     0.316863     0.323893     46925406.660177
14.309309     0.315262     0.322320     46746483.270649
14.324324     0.313796     0.319842     46435787.120148
14.339339     0.312742     0.316591     46011977.954640
14.354354     0.312430     0.312721     45497088.075044
14.369369     0.313161     0.308699     44958981.951716
14.384384     0.314780     0.305162     44490358.023398
14.399399     0.316738     0.302404     44134210.376975
14.414414     0.318540     0.300250     43865541.348403
14.429429     0.320084     0.298310     43627476.017385
14.444444     0.321599     0.296529     43412133.385202
14.459459     0.322895     0.295183     43260073.753509
14.474474     0.323396     0.293952     43124306.079862
14.489489     0.323253     0.291916     42870118.827222
14.504505     0.323459     0.288814     42458484.447652
14.519520     0.324652     0.285300     41985289.765883
14.534535     0.326776     0.282044     41549104.386048
14.549550     0.329518     0.279450     41209490.345470
14.564565     0.332479     0.277670     40989215.944379
14.579580     0.335331     0.276661     40882424.223310
14.594595     0.337859     0.276353     40879024.060230
14.609610     0.339743     0.276709     40973763.817571
14.624625     0.340534     0.277313     41105297.953171
14.639640     0.340361     0.277368     41155657.875430
14.654655     0.339937     0.276673     41094717.869777
14.669670     0.339468     0.275577     40973821.957959
14.684685     0.338869     0.273966     40776015.894282
14.699700     0.338561     0.271700     40480074.282472
14.714715     0.338939     0.269194     40147681.062055
14.729730     0.339921     0.267027     39865160.106896
14.744745     0.340990     0.265544     39684175.697601
14.759760     0.341542     0.264520     39571464.841887
14.774775     0.341451     0.263403     39444412.066480
14.789790     0.340949     0.261898     39258888.140242
14.804805     0.340157     0.259860     38992897.331549
14.819820     0.339358     0.256962     38597173.094135
14.834835     0.339300     0.253220     38073567.369720
14.849850     0.340516     0.249450     37544755.005926
14.864865     0.342581     0.246664     37162958.883465
14.879880     0.344386     0.245085     36962396.113306
14.894895     0.345180     0.243967     36830875.344833
14.909910     0.345081     0.242444     36637813.724154
14.924925     0.344596     0.240093     36319158.909563
14.939940     0.344295     0.236800     35857013.001199
14.954955     0.344800     0.232839     35292582.198416
14.969970     0.346326     0.228893     34729376.037953
14.984985     0.348579     0.225500     34248921.431703
15.000000     0.351078     0.222880     33884882.865403

