#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
4.594595     1.939576     2.960258     137854293.833282
4.609610     1.911173     2.887045     134884230.540666
4.624625     1.914437     2.814353     131916359.326317
4.639640     1.941864     2.758165     129702386.930512
4.654655     1.981382     2.725176     128565831.202164
4.669670     2.022316     2.716431     128566679.690069
4.684685     2.054167     2.729187     129585737.750111
4.699700     2.069604     2.754526     131208035.214214
4.714715     2.070072     2.782848     132980660.161906
4.729730     2.060449     2.812323     134817103.077782
4.744745     2.039317     2.845361     136833905.843001
4.759760     1.999426     2.878393     138860459.293764
4.774775     1.938298     2.897993     140247049.187541
4.789790     1.867349     2.890817     140339728.480480
4.804805     1.804932     2.856983     139131990.937460
4.819820     1.762270     2.808468     137196727.277113
4.834835     1.739240     2.758469     135174041.231491
4.849850     1.729552     2.713781     133397147.818034
4.864865     1.728119     2.675241     131909835.691780
4.879880     1.733119     2.642538     130699514.206263
4.894895     1.743795     2.616795     129824473.898530
4.909910     1.758283     2.599902     129382067.325400
4.924925     1.773595     2.592828     129424597.413660
4.939940     1.787133     2.595485     129952240.909801
4.954955     1.796306     2.608454     130998515.059780
4.969970     1.796029     2.632065     132584841.394336
4.984985     1.778914     2.662254     134510715.901675
5.000000     1.741249     2.688360     136238853.830246
5.015015     1.688075     2.699379     137208052.161195
5.030030     1.629174     2.690415     137161864.137602
5.045045     1.574020     2.662126     136124777.288494
5.060060     1.530086     2.619319     134334518.589802
5.075075     1.500553     2.569563     132173772.720858
5.090090     1.483487     2.519093     129961043.525604
5.105105     1.475593     2.469815     127794648.349691
5.120120     1.475845     2.421434     125659785.487018
5.135135     1.485611     2.374075     123563385.480975
5.150150     1.507836     2.331227     121688071.863059
5.165165     1.541176     2.300653     120442259.186525
5.180180     1.577776     2.286988     120074895.519332
5.195195     1.609543     2.288538     120504548.466231
5.210210     1.631995     2.300523     121485772.013922
5.225225     1.643433     2.318976     122813154.313564
5.240240     1.641595     2.340055     124285581.019931
5.255255     1.625614     2.356850     125536264.772272
5.270270     1.600686     2.362332     126187793.924854
5.285285     1.574721     2.356635     126242117.751511
5.300300     1.549485     2.343167     125877274.763440
5.315315     1.525460     2.320451     125010076.534847
5.330330     1.507836     2.288056     123613045.229411
5.345345     1.500258     2.250295     121915467.249850
5.360360     1.502794     2.211051     120125820.205486
5.375375     1.515063     2.172749     118375524.851524
5.390390     1.536734     2.137497     116780205.001403
5.405405     1.567939     2.107554     115465016.707204
5.420420     1.608272     2.087366     114676675.227310
5.435435     1.652790     2.082054     114701710.157524
5.450450     1.692846     2.091568     115544126.385718
5.465465     1.722912     2.109308     116845129.212303
5.480480     1.744519     2.128653     118240719.814747
5.495495     1.761043     2.148159     119651119.849238
5.510511     1.772803     2.168069     121090055.323703
5.525526     1.779314     2.185792     122412525.143236
5.540541     1.784265     2.197956     123428268.501875
5.555556     1.793448     2.205919     124211144.881273
5.570571     1.809871     2.214639     125039184.191424
5.585586     1.833055     2.230032     126247644.115959
5.600601     1.858733     2.256561     128092954.966354
5.615616     1.882079     2.295339     130643484.984932
5.630631     1.898484     2.347560     133972968.914403
5.645646     1.899429     2.412242     138031423.595040
5.660661     1.877035     2.480213     142298257.259744
5.675676     1.832580     2.538026     146001429.679910
5.690691     1.775679     2.577814     148682603.431090
5.705706     1.715841     2.599546     150331638.436305
5.720721     1.659301     2.606177     151111754.319870
5.735736     1.610660     2.602196     151276916.335465
5.750751     1.571056     2.594513     151225141.360011
5.765766     1.535938     2.587563     151213835.337521
5.780781     1.501253     2.579579     151139824.101494
5.795796     1.467424     2.567967     150850224.835801
5.810811     1.435957     2.552129     150308283.325939
5.825826     1.408466     2.531908     149502691.995575
5.840841     1.387477     2.508434     148498313.304686
5.855856     1.374166     2.485157     147498528.746255
5.870871     1.367020     2.464951     146674389.639322
5.885886     1.364462     2.449139     146106279.503925
5.900901     1.364736     2.439453     145899694.321937
5.915916     1.364180     2.436750     146108840.999624
5.930931     1.358964     2.438627     146592480.244643
5.945946     1.348600     2.440645     147085213.647375
5.960961     1.335808     2.440581     147452787.817911
5.975976     1.322345     2.439097     147734355.052460
5.990991     1.308491     2.436359     147939254.705196
6.006006     1.295515     2.432475     148073616.663869
6.021021     1.284061     2.429657     148271796.108895
