# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.096096096   14.958121671   14.958121671   14.958121671
    1.111111111   14.927825290   14.927825290   14.927825290
    1.126126126   14.897288366   14.897288366   14.897288366
    1.141141141   14.866515559   14.866515559   14.866515559
    1.156156156   14.835511523   14.835511523   14.835511523
    1.171171171   14.804280900   14.804280900   14.804280900
    1.186186186   14.772828324   14.772828324   14.772828324
    1.201201201   14.741158414   14.741158414   14.741158414
    1.216216216   14.709275778   14.709275778   14.709275778
    1.231231231   14.677185009   14.677185009   14.677185009
    1.246246246   14.644890684   14.644890684   14.644890684
    1.261261261   14.612397360   14.612397360   14.612397360
    1.276276276   14.579709580   14.579709580   14.579709580
    1.291291291   14.546831865   14.546831865   14.546831865
    1.306306306   14.513768716   14.513768716   14.513768716
    1.321321321   14.480524611   14.480524611   14.480524611
    1.336336336   14.447104007   14.447104007   14.447104007
    1.351351351   14.413511336   14.413511336   14.413511336
    1.366366366   14.379751006   14.379751006   14.379751006
    1.381381381   14.345827397   14.345827397   14.345827397
    1.396396396   14.311744865   14.311744865   14.311744865
    1.411411411   14.277507737   14.277507737   14.277507737
    1.426426426   14.243120311   14.243120311   14.243120311
    1.441441441   14.208586856   14.208586856   14.208586856
    1.456456456   14.173911612   14.173911612   14.173911612
    1.471471471   14.139098786   14.139098786   14.139098786
    1.486486486   14.104152555   14.104152555   14.104152555
    1.501501502   14.069077062   14.069077062   14.069077062
    1.516516517   14.033876418   14.033876418   14.033876418
    1.531531532   13.998554700   13.998554700   13.998554700
    1.546546547   13.963115951   13.963115951   13.963115951
    1.561561562   13.927564178   13.927564178   13.927564178
    1.576576577   13.891903354   13.891903354   13.891903354
    1.591591592   13.856137414   13.856137414   13.856137414
    1.606606607   13.820270257   13.820270257   13.820270257
    1.621621622   13.784305747   13.784305747   13.784305747
    1.636636637   13.748247708   13.748247708   13.748247708
    1.651651652   13.712099926   13.712099926   13.712099926
    1.666666667   13.675866152   13.675866152   13.675866152
    1.681681682   13.639550093   13.639550093   13.639550093
    1.696696697   13.603155423   13.603155423   13.603155423
    1.711711712   13.566685771   13.566685771   13.566685771
    1.726726727   13.530144730   13.530144730   13.530144730
    1.741741742   13.493535851   13.493535851   13.493535851
    1.756756757   13.456862647   13.456862647   13.456862647
    1.771771772   13.420128589   13.420128589   13.420128589
    1.786786787   13.383337108   13.383337108   13.383337108
    1.801801802   13.346491594   13.346491594   13.346491594
    1.816816817   13.309595395   13.309595395   13.309595395
    1.831831832   13.272651819   13.272651819   13.272651819
    1.846846847   13.235664135   13.235664135   13.235664135
    1.861861862   13.198635566   13.198635566   13.198635566
    1.876876877   13.161569297   13.161569297   13.161569297
    1.891891892   13.124468471   13.124468471   13.124468471
    1.906906907   13.087336189   13.087336189   13.087336189
    1.921921922   13.050175511   13.050175511   13.050175511
    1.936936937   13.012989455   13.012989455   13.012989455
